,Location,Year,Age,Sex,Risk factor,Measure,Value,Lower bound,Upper bound,Measure.1,Value.1,Lower bound.1,Upper bound.1,Measure.2,Value.2,Lower bound.2,Upper bound.2
0,Jammu & Kashmir and Ladakh,2019,All ages,Both,Child wasting,"Deaths per 100,000",4.35127752844116,3.00989808897597,5.99810745786831,"YLDs per 100,000",62.0592676507624,38.9586529686693,91.5617909446439,"DALYs per 100,000",440.238433018514,315.810087230314,587.43770308377
1,Arunachal Pradesh,2019,All ages,Both,Child wasting,"Deaths per 100,000",7.71198239806214,5.11091714118357,10.688323286779,"YLDs per 100,000",129.690986837727,81.9212144618623,183.69073834853,"DALYs per 100,000",799.918796383705,568.05264299978,1046.71060976047
2,Uttarakhand,2019,All ages,Both,Child wasting,"Deaths per 100,000",5.34550077926851,4.02368563015792,6.9130365229606,"YLDs per 100,000",107.590621596616,67.3651866915813,153.170977221559,"DALYs per 100,000",555.992059099527,438.541307382512,697.671602023446
3,Himachal Pradesh,2019,All ages,Both,Child wasting,"Deaths per 100,000",3.0363759743801,2.08314871991927,4.15319075099289,"YLDs per 100,000",73.0212719208606,45.7433968974971,106.975671356486,"DALYs per 100,000",337.000821307698,247.820481854783,437.519499434929
4,Other Union Territories,2019,All ages,Both,Child wasting,"Deaths per 100,000",2.26524734124615,1.50688505910281,3.34237083161546,"YLDs per 100,000",84.219538527839,54.0855064400583,119.534856442916,"DALYs per 100,000",278.012362734759,201.97219529887,371.858616588953
5,Andhra Pradesh,2019,All ages,Both,Child wasting,"Deaths per 100,000",3.38507091880826,2.38550614551091,4.62442836798968,"YLDs per 100,000",96.5965615534954,60.3048393006822,140.505666797778,"DALYs per 100,000",387.364108238842,292.887264012801,504.89256876967
6,Assam,2019,All ages,Both,Child wasting,"Deaths per 100,000",13.3010897157305,9.62486416661887,17.0929997392521,"YLDs per 100,000",82.6506336437442,52.6970402321036,116.449147322665,"DALYs per 100,000",1234.63885625606,906.986333424593,1577.84973966104
7,Delhi,2019,All ages,Both,Child wasting,"Deaths per 100,000",4.14026974218103,2.96139608629661,5.53880613291644,"YLDs per 100,000",93.2622434638948,58.6771169098306,133.121359728106,"DALYs per 100,000",435.658581223066,324.883809034685,558.448069658692
8,Goa,2019,All ages,Both,Child wasting,"Deaths per 100,000",1.98206899141675,1.37822699625894,2.71290830522415,"YLDs per 100,000",120.584847442178,74.491626687757,174.294468804285,"DALYs per 100,000",290.670336727889,218.134341340346,373.520721064197
9,Haryana,2019,All ages,Both,Child wasting,"Deaths per 100,000",6.660253844439,4.717881024781,9.00513326931386,"YLDs per 100,000",101.770901691678,63.2902196871333,147.115419647318,"DALYs per 100,000",669.787850844631,499.550853815775,878.879262869022
10,Karnataka,2019,All ages,Both,Child wasting,"Deaths per 100,000",3.16840659741456,2.15317491977987,4.34379698703759,"YLDs per 100,000",123.317059067303,78.1270475260083,175.225841193345,"DALYs per 100,000",389.399417204974,289.312435375526,506.572879791126
11,Kerala,2019,All ages,Both,Child wasting,"Deaths per 100,000",0.646928401294917,0.410589288652081,0.978029755043924,"YLDs per 100,000",93.3878596398713,57.9537632693463,136.239693699013,"DALYs per 100,000",148.859071444706,107.177984724178,198.309707660236
12,Maharashtra,2019,All ages,Both,Child wasting,"Deaths per 100,000",2.5494649339762,1.79212991118486,3.35226139804351,"YLDs per 100,000",152.745838203929,95.9125769213684,217.718617706096,"DALYs per 100,000",355.926785319842,270.444443600379,454.633982249222
13,Manipur,2019,All ages,Both,Child wasting,"Deaths per 100,000",4.75297266605958,3.17761558506569,6.51803699752199,"YLDs per 100,000",42.2858206345612,26.7203938149371,62.171203344531,"DALYs per 100,000",451.850882802037,308.97373758719,608.061730271414
14,Meghalaya,2019,All ages,Both,Child wasting,"Deaths per 100,000",8.06184357220348,4.48709551517187,12.0339746404872,"YLDs per 100,000",117.619507410617,74.4035539011076,172.140884375113,"DALYs per 100,000",824.839198852909,499.558276225488,1189.794011229
15,Mizoram,2019,All ages,Both,Child wasting,"Deaths per 100,000",7.40305212632338,4.88815442272421,10.3981098836323,"YLDs per 100,000",90.2593274347404,56.3419842400433,132.506100959788,"DALYs per 100,000",740.145757971403,511.752417179877,1006.68394601207
16,Nagaland,2019,All ages,Both,Child wasting,"Deaths per 100,000",9.13985719664473,5.96160081057978,12.867771665338,"YLDs per 100,000",77.3154629443967,48.7646257066337,112.375292779274,"DALYs per 100,000",873.994543358997,589.627304139459,1196.22593687159
17,Odisha,2019,All ages,Both,Child wasting,"Deaths per 100,000",6.93646690229856,4.23735236038039,9.82585445839075,"YLDs per 100,000",102.483428506059,64.9842275141332,144.169805883947,"DALYs per 100,000",681.247682449784,446.698213183768,939.163096971218
18,Punjab,2019,All ages,Both,Child wasting,"Deaths per 100,000",3.73934811725997,2.70479559487118,4.9661083894239,"YLDs per 100,000",71.5873019436021,45.1793931720848,103.329897275436,"DALYs per 100,000",392.609751831676,291.746681676835,502.15068680101
19,Rajasthan,2019,All ages,Both,Child wasting,"Deaths per 100,000",12.2947728344841,8.61055544795264,16.5683010669673,"YLDs per 100,000",109.499050790099,70.6140004882812,155.863347873102,"DALYs per 100,000",1179.79059274103,858.490429015462,1543.88284173955
